,lineage,ncomph,ncompk,mdeg_l,dmdeg_l,mdeg_h,dmdeg_h,mcompmass_h,mcompmass_d,fdim0,cnumh,cnumk,area_l,area_h,circum_l,circum_h,circ0,circ1,asra0,asra1,line
70,/home/tjc54/datasets/SCC_YMR/p1/1.4,0.00025224066250696426,402.1114186445826,0.7378811586369478,3816.552054620265,1.4399430595488432,1799.9431526748967,1500799.1616410736,5767522438.1652355,-48.08396826558865,0.0003794152322000674,4.235482788863338,665.2895109745685,604.3998276019632,123.30954921410819,117.54631889053098,-191.07822274689593,0.6886759834718488,1122.416773163306,2.27486824722007,b
71,/home/tjc54/datasets/SCC_YMR/p1/1.5,0.000293674555784289,382.804465542333,0.8023225468880681,3657.3077246089783,1.3626314391788232,825.1634137170613,1292221.8445319673,7136008097.8302555,-45.19469914320946,0.0003623436618522747,4.26937747670351,621.865628330794,560.5967685551124,123.99978634031929,110.17427013571444,104.02818073678976,0.6054000357403373,-951.1216679829279,2.81386659780068,b
72,/home/tjc54/datasets/SCC_YMR/p1/10.1,7.754152865441729e-05,149.22125183724685,0.7492538544540799,-11717.067359773653,-9.123672769305083,-67266.34563029965,-12695734.972083325,-73591149178.40906,-54.42842126317908,6.773760832257362e-05,4.013560347262846,-357.6103910159111,-8667.336696638962,-10.75441059162597,-1101.975446142203,-1081.6314261863033,0.7553368213042989,7258.640657156375,1.9652950711317048,b
73,/home/tjc54/datasets/SCC_YMR/p1/10.2,0.00013619764815283277,326.7402988550349,0.9618245981971083,7730.442644354451,4.038932159178282,16886.417843494943,6254828.343724601,36832619031.6557,-42.25849865678974,-0.00015340777743141714,0.8153175034402784,669.877140146316,2817.0086960053727,132.07406368970618,626.6857179929821,358.6174932691916,0.68546523482047,-2369.7837719957593,2.425317309700449,b
74,/home/tjc54/datasets/SCC_YMR/p1/10.3,0.00019185436169991376,382.82836824661706,0.7577257125707199,3813.675992159023,2.2183212787157904,7871.088537001542,4195460.8479889985,26914067327.6576,-42.05352209236122,-0.0009578474498154818,-0.5057668997964373,622.9378761456501,375.5096058472865,118.2194783555393,34.60441754021241,-0.8170903938880162,0.6788046627087917,-178.43587298769714,2.352162484991264,b
75,/home/tjc54/datasets/SCC_YMR/p1/10.4,0.0001817682821205416,267.95342407627095,1.1289483912851548,6363.548365579165,1.7062832703804578,-1744.8693328167374,2859022.7361380425,14981628305.327589,-51.22421792819911,0.00027414407507505965,4.48808997709762,665.8072257331161,592.1298036886961,123.77619199549417,96.61542238667289,-71.57664318337218,0.6744561517070864,103.16124320861454,2.3958625643850455,b
76,/home/tjc54/datasets/SCC_YMR/p1/10.5,0.00026083369809297517,250.70447521525517,1.2869193416865483,5252.928279558922,1.8277766704457254,-926.0696494855074,2362706.6958790068,7832036174.254164,-37.93834521452331,0.00026974648052396314,4.385866387307372,551.3981907470786,517.6777916812321,108.75413718954547,101.49933966297743,-76.49963756308253,0.7046421909632535,1195.9686735572063,2.222510525782228,b
77,/home/tjc54/datasets/SCC_YMR/p1/10.6,0.00025181451735655115,287.521646324852,1.011893091039377,4883.307345203741,1.63692202321625,116.92411221123984,1922627.0655499513,8782960608.100664,-45.42276808753096,0.0003977354148350613,4.380730906384741,618.895333567985,570.4977269459022,115.14971428615273,108.86259686736858,-232.07493413192205,0.7347453489193849,1215.8874361846101,2.06747611385392,b
78,/home/tjc54/datasets/SCC_YMR/p1/11.1,0.00018801143400838256,282.07359435805927,1.1707864446327885,2531.5131771079195,0.021327795372627523,-11727.182371189212,-70169.15031703131,-4196400498.4562306,-52.14918511010174,0.00015062174533867195,4.540861930292511,598.3031539531994,1385.780600306678,112.99881520567845,182.16257073684952,214.33861463372196,0.6394013426387135,-1558.6811870028898,2.6606546771999047,b
79,/home/tjc54/datasets/SCC_YMR/p1/11.2,0.00024234236074016004,452.7500939528444,-1.8703118589104806,-45004.13616691088,-26.363664189626434,-150942.68247881674,-5385462.664531549,-23638961127.39464,-55.49229687669126,3.4993037376099735e-05,3.0791598120223145,1377.7720752381992,10250.219659155115,20.547055743615175,-488.40583840992224,1218.226158188227,0.6279011069459994,-9928.950940171339,2.782859009051785,b
80,/home/tjc54/datasets/SCC_YMR/p1/11.4,0.0002386443096131168,249.50563053264398,1.0776667474751762,5104.678175338786,1.8867347437025817,1367.8657944804554,1919091.1108902083,1640891547.2491808,-49.66972651955814,0.0006777807583233841,4.916847484579142,610.9284642214008,570.5702577742651,112.55136020700807,108.04957786573502,-251.39677595718754,0.7528339047921452,1652.484078812159,1.9140256793044812,b
81,/home/tjc54/datasets/SCC_YMR/p1/11.5,0.00020715953647952733,260.3107498801395,1.1346863602369899,5720.237783752729,1.915346165384534,525.0406574276221,3059195.562719189,15352723573.953358,-47.86841260238547,0.00041399056709251144,4.695295710441094,622.0545850028094,594.78014420684,116.49545060459484,103.80015552321038,-85.78431812781527,0.6958418962331584,1145.909412002522,2.2121205425619594,b
82,/home/tjc54/datasets/SCC_YMR/p1/11.6,0.000288749600704633,271.6246530237771,1.1466185483980773,4609.172168100604,1.7477969236483726,200.25483390175214,2587684.2267582356,11439613698.939152,-40.259547582541735,0.0003118891453690104,4.358504232965089,577.7927991777942,497.4316925319275,108.19924505982723,95.93068840689766,22.382135120167153,0.7161265947889025,185.48084481332933,2.189230462084927,b
83,/home/tjc54/datasets/SCC_YMR/p1/12.2,0.00025019539621570606,216.9960935017663,1.1982908495140074,5270.063421630743,1.7621805168898386,-758.9460826240938,3631056.053382016,18875277745.65339,-53.64477420388921,0.00029835115017146297,4.306364952036166,599.6668935581058,585.1973768393497,114.16855108245512,109.73753027876627,-149.42090912287233,0.7007232728067423,1100.9987781696393,2.257923518210625,b
84,/home/tjc54/datasets/SCC_YMR/p1/12.3,0.00017137166090765488,268.9313905609484,1.1788395712426278,2738.4499648489527,-0.17178415051502463,-13543.439738910176,641220.8361735555,2868714483.9515643,-42.44638416489668,0.000156720563126167,4.199411244557282,540.3432321747794,1228.476934293676,104.32667586499647,143.84755120311564,-296.27608068811116,0.7571153205085115,2118.5102729595674,1.880543141567179,b
85,/home/tjc54/datasets/SCC_YMR/p1/12.4,0.00014926723514583896,256.2448098072151,1.11682419444207,4000.9134890535006,1.0882914612486994,-4229.1753546004675,-354482.14696370566,-5792667357.110065,-46.44587145953478,0.00016011370953826807,4.019556094681313,597.3719933406487,933.939539365067,113.82994302371429,127.05151421095356,-248.85414452707076,0.7003001009800337,1208.0041126892484,2.2829645401024816,b
86,/home/tjc54/datasets/SCC_YMR/p1/12.5,0.000264286533392412,378.16229587366416,0.7662546490689023,3643.0814273562128,1.4160431635373487,1555.2266883913562,1899722.9078658486,10036715925.9783,-56.659420248794724,0.00040888209163157424,4.0472988866167805,682.912977530683,650.6047068502932,126.09120141692401,121.36124505026348,-212.01021424563046,0.7139221167977448,1046.787928282612,2.1637255731897933,b
87,/home/tjc54/datasets/SCC_YMR/p1/12.6,0.00024704322307907877,322.01137981337024,0.9065811995943329,4259.909440102918,1.6243902795889589,1482.5631998540866,2439539.5642392803,12956636502.359787,-58.750558030182034,0.00041892083484668666,4.257227559235563,582.3431837673104,638.3447676535088,111.87819333413935,119.01574588944632,-268.0391099806496,0.7330051377729687,1475.6341515875401,2.1062580062940133,b
88,/home/tjc54/datasets/SCC_YMR/p1/13.1,0.00026867834664340604,350.2674766755599,0.9223952321231268,3795.102419696706,1.5145056202345806,941.7806851949217,1736723.448874332,9205307034.223545,-56.10088254891288,0.0003424656353951962,4.214574060551351,655.7956016812386,637.8731561597469,120.12796701771555,115.97206273418836,-35.09131315761874,0.6757637421718607,190.12131788332547,2.337059809455897,b
89,/home/tjc54/datasets/SCC_YMR/p1/13.2,0.00019905631688960017,396.3457091163778,0.7551579479090679,3894.095264136063,1.4202520597816863,1426.657630844883,701092.1587651446,3176621311.109343,-46.82064098289765,0.00033598134084089057,4.117354138515219,669.2674532185174,539.3341257871855,128.16824367928373,71.97456735920852,-589.9417561082167,0.7256938575758843,3061.2273064531164,2.202329323432082,b
90,/home/tjc54/datasets/SCC_YMR/p1/13.3,0.00021750238759224612,235.5300762626112,1.2078602042454853,5343.581153413933,1.6069704448746829,-2150.6992283803556,1344937.2329569461,-179462176.71609688,-38.54828933469822,0.0002451208805628648,4.204388358729803,612.3762709726791,509.1505461644699,116.48929230894457,91.36670450334992,-199.11458444234466,0.712751397533248,1591.098795901463,2.1899544994682296,b
91,/home/tjc54/datasets/SCC_YMR/p1/13.4,0.00023365927375423997,292.18689528323773,1.022417091957727,4065.8859297368385,1.6319711471300107,810.5465116414307,2508301.2289846283,15276416903.87818,-52.24564404418073,0.00028717116922567727,4.299173753481881,688.6299808567834,574.1096621930939,127.74199626003717,106.25493754403219,-29.795128556192928,0.62862109278986,386.5032133440934,2.517414690338679,b
92,/home/tjc54/datasets/SCC_YMR/p1/13.5,0.00021165536220561448,279.92687261577663,0.952017705056437,5581.704205231699,1.6917706746146401,336.3195512339262,2523256.9431882733,6742839947.505975,-53.07365359703438,0.0003684311773924328,4.3128157415061565,603.9128704666916,595.3284823098412,119.98027850028586,111.5924832045013,78.24074671246686,0.6224678723568426,-530.8823881251659,2.7793774123497084,b
93,/home/tjc54/datasets/SCC_YMR/p1/14.1,9.962066932084003e-05,267.5887092859851,2.0283262508245774,25742.174410349613,13.885616497226836,69116.14756086846,84304362.35302773,458016939888.6435,-92.98804633212994,0.00014130491115151784,2.883118040978589,-888.4628587214165,-11689.055997866868,-197.45288158023013,-2740.7403767941787,322.8819635242902,0.5223889499108725,-9121.489405764476,3.8901802079440766,b
94,/home/tjc54/datasets/SCC_YMR/p1/14.2,0.00020049004571646731,241.41695958617535,1.0854261175166684,4829.384287106872,1.7484331435442877,474.67192111408076,2158724.821688395,5916429546.326166,-49.852837698088535,0.0003362880121079981,4.203511489428581,608.4761001252889,607.8257838737767,118.13410833111871,116.53198396833082,-134.19828502406565,0.6675239909620604,735.3200518092772,2.5369193165174186,b
95,/home/tjc54/datasets/SCC_YMR/p1/14.3,0.0002536337030493609,260.32082454838815,1.0613995841976116,5237.099821046226,1.7734438897247677,459.2546231710194,2598793.0298241857,14332997384.33825,-55.19562110631904,0.00040191767964467426,4.392979948472851,686.2349204575388,607.8557495579007,122.11892982179037,111.02223084746939,-23.849243245950234,0.674100173438817,172.56993682396669,2.3513647442152523,b
96,/home/tjc54/datasets/SCC_YMR/p1/14.4,0.00026458029442570977,378.6803511776038,0.9174058261287854,3136.2859448683175,1.3107349963220278,10.347416677621368,303342.4222810214,15139808.215575457,-38.00682998757487,0.0002644780950702145,4.13482683599855,549.5279636256405,458.4687815199776,107.5925136488503,83.40065744347109,-331.2144674034169,0.7734022363501055,1306.329817892586,1.9143164191760218,b
97,/home/tjc54/datasets/SCC_YMR/p1/14.6,0.0002653295261783499,442.8026332280915,0.7456331636778717,3333.292983004404,1.3578759230358737,1564.6490918596114,2471348.521569874,14895399366.452229,-64.83756072890363,0.00036520006022064026,4.093093689581217,775.9728779152189,672.5811910366424,134.5541178441167,115.60434404294453,128.9448091495508,0.6285627512438301,-462.51508041260007,2.4008148859889475,b
98,/home/tjc54/datasets/SCC_YMR/p1/15.1,-0.0003244213357541413,-462.29167169010867,-2.200837373410572,-52122.35846934351,-30.73128987023431,-176121.26150524637,41200727.278790034,226755673857.49036,-62.35385541197169,4.378012071495693e-05,2.8873994667884424,-416.5433880893768,-8957.484545785072,-62.51761222683359,-1468.307228030284,-90.65058000281479,0.7473243441657159,-3633.4183375151592,2.1728319872631974,b
99,/home/tjc54/datasets/SCC_YMR/p1/15.3,0.00031101950891253266,310.81045893998873,1.0522860915432386,4548.73432330804,1.6400452442514788,153.33889835787977,1762013.0929434886,7508843702.81035,-54.300182245223326,0.0003622894548687515,4.566807275516573,652.301871125336,592.0341562317285,115.0160608007797,111.81844342013193,-181.9139017151586,0.7541892502522864,1123.3786845124275,1.9428399703640753,b
100,/home/tjc54/datasets/SCC_YMR/p1/15.4,0.00028127364126383724,571.4345280079982,0.543038042975929,1487.3807518079643,1.073627135195396,2757.331985947772,1040249.535695627,6826850556.93659,-52.9877160853294,0.00014331160007327346,3.0218993293135124,648.7657988882677,661.8880518363393,120.76752330576218,125.37943032524286,-333.25262996410476,0.7728206876923256,1314.0271063390749,1.8770386809174535,b
101,/home/tjc54/datasets/SCC_YMR/p1/16.1,0.00027363479381634813,270.4956759736657,1.1528890742724425,5450.989102908656,1.8204366755715822,-110.6082925155406,2121279.0035533104,11112300544.444754,-54.22855285990482,0.000343628228355813,4.53683468416066,633.503854922131,590.7531095949093,118.33192550947861,112.33176258185256,-229.86461538492452,0.7285921943662912,1201.7084946632565,2.120242782112725,b
102,/home/tjc54/datasets/SCC_YMR/p1/16.2,0.0002454041426129598,293.1069120380379,1.0029271956290262,5080.957134495287,1.6580775390627964,160.24561297487344,2245947.894517746,13008327574.69675,-46.0772231562233,0.0003468135851016544,4.449544974681308,605.6956392220433,572.903058915301,111.32112614128609,113.09446307690563,-244.52600126278736,0.7561552072757658,1571.7344077798373,1.870745811816629,b
103,/home/tjc54/datasets/SCC_YMR/p1/16.3,0.00029493525756135876,316.5010719571586,0.9998679996682893,4134.564556903308,1.580402128142967,509.7084708941111,1948637.2505632578,10093821626.58287,-51.71916356446491,0.00034148043580740965,4.480148743286785,604.9884480315505,590.978839661612,115.77867707223447,115.23473858806796,-180.5072749814505,0.7440516468635606,763.0029057088394,2.0242710252302514,b
104,/home/tjc54/datasets/SCC_YMR/p1/16.4,0.0003235958220198272,369.45156559911095,1.0281387231310626,3694.20626388309,1.4699493264463626,-159.7214373606903,1360246.5984219138,3184207622.1299696,-38.87387416278556,0.00033159431728589276,4.1816158907571594,512.2298767333309,465.81008529408956,99.5383256787441,94.95380408832148,-204.40888979757193,0.8122438237532295,948.5986335185347,1.6868453495680606,b
105,/home/tjc54/datasets/SCC_YMR/p1/16.5,0.0003274514892181274,557.4099225535626,0.5664087193571328,2338.560297963333,1.024403962957054,1325.4016508360357,444662.2012540529,2079553787.6917145,-36.65886755007611,0.00048423364054738736,3.4348746118347706,569.9021306437936,502.2101294739985,115.0977697551032,104.21140986436895,-70.16006113922387,0.6883001625271167,198.45175662895824,2.2085545637131854,b
106,/home/tjc54/datasets/SCC_YMR/p1/2.1,0.0002412788139274227,424.9379611270804,0.7468040572739928,3885.8187201996243,1.594503056185057,2895.7732710888877,3170361.756384625,17844246899.08491,-67.25100462973857,0.0003280527361569975,3.9556462422873278,795.9932528498456,711.668131203289,150.2247688812941,120.5837711854654,-372.3678633309934,0.6339784837772304,1657.5505237662906,2.665453628852945,b
107,/home/tjc54/datasets/SCC_YMR/p1/2.2,0.0002298516199352188,267.9106269423655,1.082058896437974,6101.450762017683,1.9170250666994328,578.2786000739852,1956763.2961141607,8850637811.54525,-44.14418066953317,0.00032630635360740925,4.935386524167113,597.8049631801985,581.78938303238,118.0935905264944,112.74030109746246,-275.5732172916614,0.7330762760272723,1545.718261548421,2.0961370159666477,b
108,/home/tjc54/datasets/SCC_YMR/p1/2.4,0.00010968635205784347,217.11686215651358,1.1881625638767663,2614.682143967635,-0.3120169757385107,-14616.118460889851,12600861.001912203,69284529755.2531,-46.74912137220004,0.0001671769763484617,4.3402382362113325,430.08049472096536,-1807.3295652563722,91.77656993678069,-164.00095108055052,-318.1937893716816,0.7336084338035169,2173.6442462838704,2.0899709518273353,b
109,/home/tjc54/datasets/SCC_YMR/p1/2.5,0.00018525847526671964,323.8747914524481,1.023250999157239,4064.6192316286024,0.9999380344469154,-4251.122949311193,1377673.7801495492,6844509856.783007,-38.04865665601986,0.000198624773517806,4.050320352842504,549.0198879142329,672.3281262372385,107.75439863291386,106.0239872522423,-574.5137644840208,0.8032527922425008,3248.9131299296705,1.715401814310646,b
110,/home/tjc54/datasets/SCC_YMR/p1/2.6,0.00030595172098990157,321.7767856620742,0.8796673046792248,4402.746859810828,1.499509916292931,555.9940330988211,1853134.9076829404,10771730666.800169,-43.910477138587815,0.0003745810532140939,4.114918692905457,593.3862439763894,558.5294974635934,109.40108091937556,109.38330206013677,-363.931754854743,0.8017681226697357,1810.8872260561543,1.7665139460012291,b
111,/home/tjc54/datasets/SCC_YMR/p1/3.2,0.0001657850919671019,269.37050016167393,1.1157545626737473,4747.735647654631,1.3906175796666658,-2548.831511711285,3474381.072706217,19270790979.491295,-42.51985822942454,0.00021643989081248527,4.2620728114261714,624.8993022135794,860.8918300984041,115.8715956403126,154.98407015816912,119.7031788618576,0.634015437951909,-185.59019189321867,2.62012699299292,b
112,/home/tjc54/datasets/SCC_YMR/p1/3.3,0.0002812350882383289,509.6084135785426,0.6749892848079758,3441.864499921954,1.2697037590230549,1315.8512937986761,540583.6990236741,2590410922.500867,-48.12535379824309,0.0003141599177088272,4.643599415955905,594.2850046817061,553.848340288019,111.68165445338104,102.60484539904024,44.154581823396555,0.694369532479765,-405.75636399059977,2.2832068714366858,b
113,/home/tjc54/datasets/SCC_YMR/p1/3.5,0.0002923747117511445,305.1958798427623,0.9623826183330905,4054.4381398972137,1.5381801145621214,551.9418299350318,1502809.4661139967,2083417406.925335,-47.121579577189166,0.00038050490755058903,4.109141040696361,614.1136626491503,566.1047480995798,113.54945225556678,109.323846019911,-189.39528074097382,0.7474499319010423,997.501424071011,2.0058350990911222,b
114,/home/tjc54/datasets/SCC_YMR/p1/3.6,9.955889033906053e-05,262.61691895548904,0.8793458696214665,5149.943230917334,1.9894869439610363,3731.1853637992212,38242315.06288436,211390598816.49365,-66.13206502610204,4.531129758047401e-05,2.2010500174472667,487.01616347316815,-529.5037740108553,93.14457693248156,-64.11234978644865,443.0032915052264,0.5447854042373749,-11726.528611441905,3.8891416565495773,b
115,/home/tjc54/datasets/SCC_YMR/p1/4.1,0.00025236278932707794,312.34915799441086,1.0373898069475505,4049.3123570553607,1.6461448152953677,820.7277097271781,2215295.6616564533,10537149587.7557,-49.76276396893231,0.0005940339229526498,5.238180154846907,628.9358495746135,578.6127464257174,117.66345485479964,108.0154829970962,-384.10866688118125,0.761619548516677,1771.9468156796727,2.065574562702675,b
116,/home/tjc54/datasets/SCC_YMR/p1/4.6,0.0002531117634003573,300.8513393561748,1.1223806925064048,4906.367247375589,1.7529110181983492,137.87535815996307,1342275.3069938829,3805597157.0163803,-40.35107728226168,0.00038487229430891873,4.962873127915935,632.6047137934561,536.8217456369645,118.37345119682112,101.59223963751114,-141.3331955627993,0.7131919785284699,728.756862750671,2.2362213669009607,b
117,/home/tjc54/datasets/SCC_YMR/p1/5.1,0.00014132255873470248,313.42986910905057,-1.8814463989619907,-46382.54675955087,-27.739838207613904,-160484.58770966443,-19214183.37034645,-102838327456.67284,-62.62698976118191,4.2834699216391096e-05,3.674039829543148,2511.2561760478493,20270.791352378965,240.80528858656734,1370.975954867936,373.3938049000611,0.6747866611271612,2729.9714480093853,2.3567981104150686,b
118,/home/tjc54/datasets/SCC_YMR/p1/5.2,0.00026708736718165704,555.4294808759342,0.822292117040516,4155.703645755379,1.4328976822433628,729.1408758673952,1060663.2281829966,7985680326.213807,-49.533554224916,0.0002730750174647688,5.97666034979278,722.5493547105139,566.7600981741676,143.15594730157153,113.06011111538358,199.4071794288071,0.5511257659854432,-1638.4983415776835,3.276169209587888,b
119,/home/tjc54/datasets/SCC_YMR/p1/5.3,0.0002569691653583363,275.10837515242974,1.0008316986896777,4929.969429899936,1.6996044928655956,660.2129235074044,2138341.7083517094,4009405939.5972223,-55.861569052352095,0.00034136096374069486,4.414252902826266,627.7075000892245,623.4162726367487,115.4972315991248,115.90040742442253,-173.98445730024568,0.7499125187296151,968.245870820729,1.9640824835569888,b
120,/home/tjc54/datasets/SCC_YMR/p1/5.4,0.00026949420127720194,302.78043629017543,1.0261953454666428,4610.070458874168,1.7047401114054004,818.2876686358904,2064800.077413106,10029125419.610353,-49.61642975311613,0.0003740461442177164,4.466998497419247,623.0320160914005,603.9461440006816,115.63212610724925,113.36927215901704,-326.5255214858105,0.7503051325820043,1825.4881577771826,1.9880755800287482,b
121,/home/tjc54/datasets/SCC_YMR/p1/6.1,0.00022983849867086944,352.48364161465884,0.9513052732639646,4327.0439341363235,1.3424741906385123,-1197.6925951399435,921097.6065269386,3228923789.173292,-47.825839071234206,0.0002407155731464438,4.200529392379356,674.7080767767932,620.8457092910814,127.09867361227407,103.39361290268937,7.732838685724766,0.6440805216732768,-401.0793711084874,2.616114313274363,b
122,/home/tjc54/datasets/SCC_YMR/p1/6.2,0.00024311199109768914,320.8823420143931,0.9012750380883473,4987.710698663917,1.6516676433512798,1015.4301434395402,1721731.5259652496,6431356773.767284,-45.102775671867384,0.0003503194234034307,4.422943894830999,631.7037149328711,577.2417815553932,118.82528470358506,111.6162011669243,-201.5332904196675,0.7164622823729432,1407.3916054644374,2.1324581000621854,b
123,/home/tjc54/datasets/SCC_YMR/p1/6.3,0.00026832226967362765,352.1954854070887,0.8377554107152774,3731.9602086877785,1.5046845075683253,1603.4725661366056,1206970.599797008,6268834295.889105,-47.99329656037653,0.0003369504324217748,4.12712242133032,641.6063780094713,581.4621030765836,120.03951229673285,111.48174656318929,-195.9960075127463,0.7047465780916388,1058.2467765610559,2.2213286338828193,b
124,/home/tjc54/datasets/SCC_YMR/p1/6.4,0.00017238193970853949,288.8401869335379,1.0410476379014497,3586.4395725742315,1.0214063238676756,-3743.570084844422,5461502.400662359,32695314676.279972,-47.32370197039322,0.00016647774595335903,4.0435745226788455,643.120295168292,-340.3866583096983,114.42007501985366,-57.71849273308894,-85.53959809677879,0.7215281987749111,-373.2572811783908,2.2612585368191587,b
125,/home/tjc54/datasets/SCC_YMR/p1/6.5,0.00014918489793069552,324.5223250526306,0.7113892449452065,-538.977050945603,-1.493606237848688,-17100.986811405553,5489521.468854469,33238233427.52573,-55.02443271577471,7.495778814150563e-05,3.6488593897709136,344.83730005475775,-5055.167098433432,62.458982525189185,-950.7404192180395,-458.8364772548916,0.6238477197270419,-1537.9907422706424,3.1194606474804947,b
126,/home/tjc54/datasets/SCC_YMR/p1/6.6,0.0002624939201234194,334.2369416299081,1.1019763152966284,4971.568383705744,1.528393625901336,-1560.2298988680886,2410317.048249886,8617724722.224255,-68.78086624612915,0.0002733011489331596,4.963837089559428,773.8859641002673,726.4295596437354,137.6267248108777,127.26988227248928,69.0325732088741,0.5898877568812083,-880.9702924126213,3.066133723822002,b
127,/home/tjc54/datasets/SCC_YMR/p1/7.1,0.00026372165441202003,273.10452381377655,1.152313334900501,5511.424960615824,1.8390128244624815,-17.829044119982427,1936620.004289124,7637755827.951431,-50.70319996124521,0.0003026954590560347,4.87027549157142,642.5430106876994,572.5902117456613,118.21618708051402,107.01268709469689,-104.9136818860767,0.7209718551767519,618.5983003891315,2.146777145054486,b
128,/home/tjc54/datasets/SCC_YMR/p1/7.2,0.00014073310051255377,260.13108836748705,1.0302392546740458,1197.854101246412,-0.5910581590989145,-14168.233411430094,6822103.922448963,41389449338.35913,-62.117216645389405,0.00011492903296568438,4.242093076094623,683.7142606326338,-370.78900975270403,118.91441853103066,-42.12921414839812,-476.13937510474926,0.7254573284765988,1767.2756453119348,2.1449008895528383,b
129,/home/tjc54/datasets/SCC_YMR/p1/7.3,0.00035038982960387366,261.40126277297037,1.271641904022258,4981.357064472455,1.8827895720057948,-92.17572060416296,1899818.1156481807,2880075340.9301305,-48.59631000649936,0.0003558781469029129,4.593379448007494,583.8225691915612,534.2378489257298,108.01903398106981,105.15085551438293,-243.55818306560386,0.7938616178903641,1380.9999254023662,1.7698450047677696,b
130,/home/tjc54/datasets/SCC_YMR/p1/7.4,0.00020250918656545118,266.75018412202115,1.0795397962791324,6016.219056610666,1.85293922749689,170.9763931313937,1524846.0346552138,6740602260.638516,-48.44307642397308,0.00036682210043654476,4.754850871152257,591.7423682047394,569.763949905604,111.26932087094043,106.20622160559051,56.734677635984184,0.6773421951495472,-239.99772429126836,2.3117219810205936,b
131,/home/tjc54/datasets/SCC_YMR/p1/7.5,0.0002445726267047715,276.5416490877289,1.1074250218639494,4643.139696492967,1.8129943468163143,1001.4149031259522,1933611.7911705694,6390972376.556416,-51.90487573099056,0.0011340119382727684,6.124075532301557,695.7805924805712,610.1931813344991,123.3363296526775,108.70180255634912,-100.00836782788315,0.7030894288090063,588.3702188488579,2.2138535227855707,b
132,/home/tjc54/datasets/SCC_YMR/p1/7.6,0.00019858091677707107,246.2337025094809,1.1946476828432702,4408.942542401337,1.579305871801181,-1331.6770307380502,1223230.1736526522,1112076745.0153708,-39.49011463707293,0.00021622250383490914,4.271527009523048,571.3317591358069,530.1727791487854,107.2814742644013,93.36365771341583,-366.216064543956,0.7885874480578245,2302.3236226985405,1.7424422982678505,b
133,/home/tjc54/datasets/SCC_YMR/p1/8.1,0.00015483619819082505,229.78660061252634,1.2602720675334664,4298.63567000796,0.23799003197516108,-12476.891954474406,-2569833.175996496,-30396071279.99692,-37.214947236226834,0.0001543110504849861,4.143729989493465,599.6761878147233,484.44807876143346,120.1044215187932,29.498517979709703,-277.02167189948193,0.6744704142954051,2667.3193707526425,2.3210277145709646,b
134,/home/tjc54/datasets/SCC_YMR/p1/9.1,7.836161024426219e-05,154.02193737255686,-2.775285205036234,-67254.6122644738,-39.93508646044654,-230023.79777880863,56195501.46063231,300379225122.0887,-48.70276913318235,3.66798857000802e-05,3.20935157766461,-1879.5337070075516,-18802.127590622145,-392.55846468712883,-4116.138066732582,863.150043101067,0.6848942641807404,-4363.1600017297105,2.2652409927937454,b
135,/home/tjc54/datasets/SCC_YMR/p1/9.3,0.00015519492752951006,250.33608862260672,1.1557457987515833,3503.437991511587,0.6605726589369143,-7464.823110028936,2078570.5193580703,9846139108.55939,-70.71860639454306,0.00016422274522439578,4.1626492183259804,749.8102665230425,1625.9901131531012,131.77527526161407,144.91498735399404,-97.54692947080402,0.6411532501546904,639.3361441619004,2.475502193034772,b
136,/home/tjc54/datasets/SCC_YMR/p1/9.4,0.00027296080146083253,402.85305510880323,0.8047927141446016,3780.9405217578255,1.473875853983858,1571.7245969562214,2560812.9197331057,14620422751.359745,-55.62658248025048,0.0003877885539999174,4.426515385585763,654.7078330798284,630.1211417759108,124.7172243105066,122.78504619234434,-367.58843372901566,0.7299225488804799,2025.0850356902931,2.0761379771962902,b
137,/home/tjc54/datasets/SCC_YMR/p1/9.5,0.00025471652475225824,350.1299362842732,0.8001139678798925,3963.0679319509527,1.5644992214809261,2152.0140968573137,2027788.3987868116,9073498317.951609,-52.2674809631243,0.0003570189361940234,4.089748561120141,662.1162707424744,639.9834740998481,121.22476619008678,121.32952166292257,-481.44765126837785,0.778851921158104,2481.022413195467,1.8357449495133142,b
138,/home/tjc54/datasets/SCC_YMR/p1/9.6,0.0002701306766842078,346.5031991884646,0.8571379316157525,4408.401065150161,1.4971289714028457,711.5272531465835,2200876.464573513,12221643180.69138,-50.96619939370753,0.00033991876714531107,4.428716945012897,646.2022549008335,622.902748424104,122.85403966582338,118.37367614099361,-456.582451222522,0.7390506252470241,2322.1223227528244,2.094412421421251,b
